"splitid","ValueID","PerfID","ReportNo","ActiveStatus","CreatedDate"
"26959","23085","39","BMT/4263","",""
"26960","23084","39","BMT/4263","",""
"26961","23087","40","BMT/4263","",""
"26962","23086","40","BMT/4263","",""
"26963","23090","1","BMT/4264","",""
"26964","23089","1","BMT/4264","",""
"26965","23088","1","BMT/4264","",""
"26966","23093","2","BMT/4264","",""
"26967","23092","2","BMT/4264","",""
"26968","23091","2","BMT/4264","",""
"26971","23096","29","BMT/4265","",""
"26991","23118","5","BMT/4865","",""
"26992","23117","5","BMT/4865","",""
"26993","23116","5","BMT/4865","",""
"27204","13525","1","BMT/3284","",""
"27205","13526","1","BMT/3284","",""
"27206","13527","1","BMT/3284","",""
"27207","13528","2","BMT/3284","",""
"27208","13529","2","BMT/3284","",""
"27209","13530","2","BMT/3284","",""
"27278","23393","13","BMT/3515","",""
"27279","23394","13","BMT/3515","",""
"27280","23395","13","BMT/3515","",""
"27281","23396","13","BMT/3515","",""
"27282","23397","13","BMT/3515","",""
"27283","23398","13","BMT/3515","",""
"27284","23399","13","BMT/3515","",""
"27285","23419","13","BMT/4284","",""
"27286","23418","13","BMT/4284","",""
"27287","23417","13","BMT/4284","",""
"27288","23416","13","BMT/4284","",""
"27289","23415","13","BMT/4284","",""
"27290","23414","13","BMT/4284","",""
"27291","23413","13","BMT/4284","",""
"27292","23412","13","BMT/4284","",""
"27293","23411","13","BMT/4284","",""
"27294","23410","13","BMT/4284","",""
"27302","23429","15","BMT/4285","",""
"27303","23428","15","BMT/4285","",""
"27304","23427","15","BMT/4285","",""
"27305","23432","1","BMT/4286","",""
"27306","23431","1","BMT/4286","",""
"27307","23430","1","BMT/4286","",""
"27308","23435","2","BMT/4286","",""
"27309","23434","2","BMT/4286","",""
"27310","23433","2","BMT/4286","",""
"27311","23437","3","BMT/4286","",""
"27312","23436","3","BMT/4286","",""
"27313","23447","13","BMT/4287","",""
"27314","23446","13","BMT/4287","",""
"27315","23445","13","BMT/4287","",""
"27316","23444","13","BMT/4287","",""
"27317","23443","13","BMT/4287","",""
"27318","23442","13","BMT/4287","",""
"27319","23441","13","BMT/4287","",""
"27320","23440","13","BMT/4287","",""
"27321","23439","13","BMT/4287","",""
"27322","23438","13","BMT/4287","",""
"27323","23449","30","BMT/4288","",""
"27324","23448","30","BMT/4288","",""
"27325","23451","19","BMT/4289","",""
"27326","23450","19","BMT/4289","",""
"27350","23477","1","BMT/4295","",""
"27351","23476","1","BMT/4295","",""
"27352","23475","1","BMT/4295","",""
"27353","23480","2","BMT/4295","",""
"27354","23479","2","BMT/4295","",""
"27355","23478","2","BMT/4295","",""
"27356","23483","2","BMT/4295","",""
"27357","23482","2","BMT/4295","",""
"27358","23481","2","BMT/4295","",""
"27369","23503","13","BMT/4297","",""
"27370","23502","13","BMT/4297","",""
"27371","23501","13","BMT/4297","",""
"27372","23500","13","BMT/4297","",""
"27373","23499","13","BMT/4297","",""
"27374","23498","13","BMT/4297","",""
